base_L2@1s,base_L2@2s,base_L2@3s,base_avgL2@1s,base_avgL2@2s,base_avgL2@3s,base_coll@1s,base_coll@2s,base_coll@3s,base_cumColl@1s,base_cumColl@2s,base_cumColl@3s,base_meanColl@1s,base_meanColl@2s,base_meanColl@3s,base_status,command,got_L2@1s,got_L2@2s,got_L2@3s,got_avgL2@1s,got_avgL2@2s,got_avgL2@3s,got_beats_base,got_cand_cmd,got_cand_kin,got_cand_total,got_cand_vals,got_cand_wps,got_candidate_spread,got_coll@1s,got_coll@2s,got_coll@3s,got_cumColl@1s,got_cumColl@2s,got_cumColl@3s,got_fuse_feasible,got_fuse_n,got_meanColl@1s,got_meanColl@2s,got_meanColl@3s,got_minADE_C,got_n_candidates,got_oracle_L2@1s,got_oracle_L2@2s,got_oracle_L2@3s,got_oracle_avgL2@1s,got_oracle_avgL2@2s,got_oracle_avgL2@3s,got_pred,got_status,got_worst_candidate,mean_coll@1s,mean_coll@2s,mean_coll@3s,mean_cumColl@1s,mean_cumColl@2s,mean_cumColl@3s,mean_meanColl@1s,mean_meanColl@2s,mean_meanColl@3s,sample_token,scene,seed
3.8026,7.0901,10.651,2.6963,4.5059,6.2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.9461,7.0901,9.5098,2.1253,4.2204,6.0135,True,"[-0.0, -0.0653, -0.0, -0.0]","[-366.5892, -50.0643, -2218.7022, -19682.2749]","[3.8924, 1.6217, -1002216.024, -1019679.5968]","[6.013, 5.918, 5.261, 7.013]","[[[3.1148, 0.0], [5.9701, 0.0], [7.9688, 0.0], [10.5386, -0.1305], [12.5373, 0.0], [17.3913, 0.0]], [[3.1148, 0.0], [5.9701, 0.0], [7.9688, 0.0], [10.5386, -0.1305], [13.6794, -0.1305], [16.8202, -0.1305]], [[3.1148, 0.0], [5.9701, 0.0], [7.9688, 0.0], [10.5386, -0.1305], [12.8228, 0.9138], [21.6742, 0.0]], [[3.1148, 0.0], [5.9701, 0.0], [7.9688, 0.0], [10.5386, -0.1305], [5.9701, 0.1305], [17.9623, 0.0]]]",0.6261,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,5.2613,4.0,2.9461,7.0901,5.2276,2.1253,4.2204,5.2613,"[[3.115, 0.0], [5.97, 0.0], [7.969, 0.0], [10.539, -0.131], [12.537, 0.0], [17.391, 0.0]]",ok,7.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e388dd5b5cdd4b60bfb3ab5ba61f7708,scene-0908,42
3.9523,7.9183,12.894,2.7063,4.7883,7.1196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,3.9523,7.9183,12.894,2.7063,4.7883,7.1196,False,"[-0.0653, -0.0653, -0.0653, -0.0]","[-59.2479, -2376.2705, -3095.6107, -8136.8991]","[3.8778, -1002372.9548, -1003092.295, -1008133.5834]","[7.12, 7.556, 5.741, 9.323]","[[[2.8293, 0.0], [5.1135, 0.0], [7.9688, 0.0], [10.5386, -0.1305], [12.8228, -0.1305], [15.9636, -0.1305]], [[2.8293, 0.0], [5.1135, 0.0], [7.9688, 0.0], [10.5386, -0.1305], [14.536, 0.2611], [11.6807, 0.1305]], [[2.8293, 0.0], [5.1135, 0.0], [7.9688, 0.0], [10.5386, -0.1305], [17.6768, -0.3916], [19.39, -0.1305]], [[2.8293, 0.0], [5.1135, 0.0], [7.9688, 0.0], [10.5386, -0.1305], [13.1083, 0.7833], [2.5437, 0.0]]]",1.2793,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,5.7411,4.0,3.9523,7.9183,9.4838,2.7063,4.7883,5.7411,"[[2.829, 0.0], [5.113, 0.0], [7.969, 0.0], [10.539, -0.131], [12.823, -0.131], [15.964, -0.131]]",ok,9.3226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3abf81a7c3894000a4c508e6ced0caca,scene-0909,42
2.3062,5.3683,9.7098,1.6472,3.2386,5.0883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.8849,5.3683,9.7098,2.0788,3.4544,5.2322,False,"[-0.1305, -0.0653, -0.0653, -0.2611]","[-183.6634, -967.9945, -2369.5307, -28019.4817]","[3.7211, -1000964.9344, -1002366.4706, -1028016.4216]","[5.232, 5.094, 5.614, 4.84]","[[[2.5437, 0.0], [4.828, 0.0], [8.5399, -0.1305], [11.1096, -0.1305], [13.1083, -0.1305], [15.3926, -0.2611]], [[2.5437, 0.0], [4.828, 0.0], [8.5399, -0.1305], [11.1096, -0.1305], [14.8215, -0.1305], [14.536, -0.1305]], [[2.5437, 0.0], [4.828, 0.0], [8.5399, -0.1305], [11.1096, -0.1305], [10.5386, -0.1305], [15.6781, -0.1305]], [[2.5437, 0.0], [4.828, 0.0], [8.5399, -0.1305], [11.1096, -0.1305], [8.5399, 0.1305], [27.6704, -0.5222]]]",0.2797,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,4.8403,4.0,2.8849,5.3683,2.7881,2.0788,3.4544,4.8403,"[[2.544, 0.0], [4.828, 0.0], [8.54, -0.131], [11.11, -0.131], [13.108, -0.131], [15.393, -0.261]]",ok,5.6138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4c55b0578d424ad88d1856c933ba2059,scene-0909,42
5.3078,10.2861,15.2865,4.1314,6.5197,9.0959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.3078,10.2861,15.0012,4.1314,6.5197,9.0484,True,"[-0.0, -0.9138, -0.0, -3.7859]","[-52.4745, -896.7405, -1409.144, -5010.9866]","[4.9167, -1000893.5261, -1001405.9297, -1005007.7723]","[9.048, 8.14, 9.621, 8.913]","[[[1.1161, 0.0], [2.2582, 0.0], [3.6858, 0.0], [4.5424, 0.0], [5.1135, 0.0], [6.8267, 0.0]], [[1.1161, 0.0], [2.2582, 0.0], [3.6858, 0.0], [4.5424, 0.0], [5.9701, -0.2611], [11.6807, 1.8277]], [[1.1161, 0.0], [2.2582, 0.0], [3.6858, 0.0], [4.5424, 0.0], [2.8293, 0.2611], [5.6846, 0.0]], [[1.1161, 0.0], [2.2582, 0.0], [3.6858, 0.0], [4.5424, 0.0], [8.2543, -0.1305], [5.9701, -7.5719]]]",0.5281,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,8.1398,4.0,5.3078,10.2861,10.4127,4.1314,6.5197,8.1398,"[[1.116, 0.0], [2.258, 0.0], [3.686, 0.0], [4.542, 0.0], [5.113, 0.0], [6.827, 0.0]]",ok,9.6207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0979033d108c4beba39e8516fb383230,scene-0909,42
1.1601,1.5122,2.3861,0.851,1.1392,1.4793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.1601,1.5122,2.3861,0.851,1.1392,1.4793,False,"[-0.0653, -0.1305, -0.1305, -0.4569]","[-4.7369, -1591.8122, -3464.9015, -163994.8076]","[3.8046, -1001589.4616, -1003462.5509, -1163992.457]","[1.479, 2.009, 1.83, 9.979]","[[[2.2582, 0.0], [4.5424, 0.0], [6.8267, -0.1305], [9.1109, -0.1305], [11.1096, -0.1305], [13.1083, -0.1305]], [[2.2582, 0.0], [4.5424, 0.0], [6.8267, -0.1305], [9.1109, -0.1305], [8.5399, -0.5222], [12.5373, -0.2611]], [[2.2582, 0.0], [4.5424, 0.0], [6.8267, -0.1305], [9.1109, -0.1305], [9.682, -0.1305], [18.5334, -0.2611]], [[2.2582, 0.0], [4.5424, 0.0], [6.8267, -0.1305], [9.1109, -0.1305], [11.9662, -0.3916], [69.6432, 0.9138]]]",3.5584,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,1.4793,4.0,1.1601,1.5122,2.3861,0.851,1.1392,1.4793,"[[2.258, 0.0], [4.542, 0.0], [6.827, -0.131], [9.111, -0.131], [11.11, -0.131], [13.108, -0.131]]",ok,9.9786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7fa07947a975451da4b3d7c485af3c07,scene-0909,42
1.3972,3.5891,7.1231,1.1225,2.2422,3.3599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.3972,1.0231,4.5534,1.1225,1.0452,1.7534,True,"[-0.0653, -0.0653, -0.1305, -0.0653]","[-156.4525, -512.0226, -1366.3361, -79424.2204]","[3.9023, 3.8918, -1001363.6038, -1079421.4881]","[1.753, 2.562, 1.801, 5.803]","[[[1.6871, 0.0], [3.6858, 0.0], [6.8267, -0.3916], [9.1109, 0.0], [10.8241, 0.0], [11.1096, -0.1305]], [[1.6871, 0.0], [3.6858, 0.0], [6.8267, -0.3916], [9.1109, 0.0], [8.5399, -0.1305], [8.5399, -0.1305]], [[1.6871, 0.0], [3.6858, 0.0], [6.8267, -0.3916], [9.1109, 0.0], [8.8254, 0.0], [12.8228, -0.2611]], [[1.6871, 0.0], [3.6858, 0.0], [6.8267, -0.3916], [9.1109, 0.0], [16.8202, -15.0132], [30.8112, -0.1305]]]",1.6612,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,1.7534,4.0,1.3972,1.0231,4.5534,1.1225,1.0452,1.7534,"[[1.687, 0.0], [3.686, 0.0], [6.827, -0.392], [9.111, 0.0], [10.824, 0.0], [11.11, -0.131]]",ok,5.8031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43da50265dfa4876bdf1efed38e7a261,scene-0910,42
0.8503,1.0961,3.2855,0.6124,0.9504,1.4246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.8503,1.0961,7.5696,0.6124,0.9504,2.4247,False,"[-0.0, -0.0653, -0.1305, -0.2611]","[-205.0026, -76.5933, -130.196, -2199.817]","[3.4453, 2.9128, 2.1767, -1002198.0557]","[2.425, 1.425, 2.091, 1.872]","[[[2.2582, 0.0], [4.5424, 0.0], [6.8267, -0.1305], [9.682, -0.1305], [10.8241, -0.2611], [9.3964, 0.0]], [[2.2582, 0.0], [4.5424, 0.0], [6.8267, -0.1305], [9.682, -0.1305], [12.5373, -0.1305], [13.6794, -0.1305]], [[2.2582, 0.0], [4.5424, 0.0], [6.8267, -0.1305], [9.682, -0.1305], [10.8241, -0.1305], [11.3952, -0.2611]], [[2.2582, 0.0], [4.5424, 0.0], [6.8267, -0.1305], [9.682, -0.1305], [13.3939, 0.2611], [10.253, -0.5222]]]",0.3631,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,1.4246,4.0,0.8503,1.0961,3.2855,0.6124,0.9504,1.4246,"[[2.258, 0.0], [4.542, 0.0], [6.827, -0.131], [9.682, -0.131], [10.824, -0.261], [9.396, 0.0]]",ok,2.4247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e226262318d4df88e6221e46b8fe4c9,scene-0910,42
1.6981,3.9592,5.6161,1.1928,2.2375,3.2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.6981,3.9592,5.6161,1.1928,2.2375,3.2185,False,"[-0.0653, -0.5222, -0.0653, -0.0]","[-15.1248, -605.2102, -5109.5736, -47637.3557]","[2.6011, -1000603.7473, -1005108.1108, -1047635.8929]","[3.219, 3.184, 3.132, 5.35]","[[[3.1148, 0.0], [5.9701, 0.0], [8.5399, -0.1305], [11.1096, -0.1305], [14.2505, -0.1305], [17.3913, -0.1305]], [[3.1148, 0.0], [5.9701, 0.0], [8.5399, -0.1305], [11.1096, -0.1305], [15.3926, 0.1305], [16.5347, 1.0444]], [[3.1148, 0.0], [5.9701, 0.0], [8.5399, -0.1305], [11.1096, -0.1305], [17.3913, -0.3916], [14.8215, -0.1305]], [[3.1148, 0.0], [5.9701, 0.0], [8.5399, -0.1305], [11.1096, -0.1305], [20.2466, 0.1305], [1.1161, 0.0]]]",0.9409,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,3.1315,4.0,1.6981,3.9592,8.1853,1.1928,2.2375,3.1315,"[[3.115, 0.0], [5.97, 0.0], [8.54, -0.131], [11.11, -0.131], [14.25, -0.131], [17.391, -0.131]]",ok,5.3497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0a2daeb2d41147fc9fda982ce9783bf8,scene-0910,42
2.3138,4.285,6.6425,1.688,2.8788,4.1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.3138,4.285,8.6412,1.688,2.8788,4.5263,False,"[-0.0653, -0.1305, -0.1305, -0.0653]","[-469.9624, -102.3611, -111.3109, -5139.6357]","[4.3051, 2.4775, 2.4733, -1005136.793]","[4.526, 3.813, 4.051, 2.866]","[[[3.1148, 0.0], [5.9701, 0.0], [8.5399, -0.1305], [12.2517, -0.1305], [13.6794, -0.1305], [16.2492, -0.1305]], [[3.1148, 0.0], [5.9701, 0.0], [8.5399, -0.1305], [12.2517, -0.1305], [15.9636, -0.2611], [18.2479, -0.2611]], [[3.1148, 0.0], [5.9701, 0.0], [8.5399, -0.1305], [12.2517, -0.1305], [15.107, -0.1305], [17.6768, -0.2611]], [[3.1148, 0.0], [5.9701, 0.0], [8.5399, -0.1305], [12.2517, -0.1305], [20.2466, 0.0], [19.6755, 0.1305]]]",0.6044,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,2.8664,4.0,2.3138,4.285,5.2228,1.688,2.8788,2.8664,"[[3.115, 0.0], [5.97, 0.0], [8.54, -0.131], [12.252, -0.131], [13.679, -0.131], [16.249, -0.131]]",ok,4.5263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72359f16eac8449b96dc406f28c93e0d,scene-0910,42
3.5488,6.3437,10.5951,2.3699,3.9061,5.8122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.5506,6.3437,10.5951,1.2322,3.3373,5.433,True,"[-0.0653, -0.0653, -0.1305, -0.0653]","[-468.9772, -779.9564, -1785.1445, -2399.8761]","[5.2143, -1000776.4697, -1001781.6577, -1002396.3894]","[5.433, 3.778, 5.34, 3.467]","[[[3.4003, 0.1305], [7.1122, 0.0], [8.5399, -0.1305], [11.1096, -0.1305], [12.8228, -0.1305], [15.3926, -0.1305]], [[3.4003, 0.1305], [7.1122, 0.0], [8.5399, -0.1305], [11.1096, -0.1305], [15.107, 0.1305], [23.1019, -0.1305]], [[3.4003, 0.1305], [7.1122, 0.0], [8.5399, -0.1305], [11.1096, -0.1305], [11.6807, -0.1305], [17.1058, -0.2611]], [[3.4003, 0.1305], [7.1122, 0.0], [8.5399, -0.1305], [11.1096, -0.1305], [14.8215, -0.2611], [25.9572, -0.1305]]]",0.8894,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,3.4674,4.0,1.5506,6.3437,0.7818,1.2322,3.3373,3.4674,"[[3.4, 0.131], [7.112, 0.0], [8.54, -0.131], [11.11, -0.131], [12.823, -0.131], [15.393, -0.131]]",ok,5.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d056b9bdd56f44669540c6c323042d30,scene-0911,42
0.8964,2.9153,6.2233,0.6788,1.4982,2.8705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.7606,2.9153,6.2233,1.2529,1.7852,3.0619,False,"[-0.1305, -0.2611, -0.4569, -0.1305]","[-222.2434, -198.0676, -213.3942, -10603.7406]","[4.592, 3.62, 2.1506, -1010600.5787]","[3.062, 2.253, 3.397, 8.197]","[[[3.9714, 0.0], [7.6833, 0.0], [12.5373, -0.1305], [16.2492, -0.1305], [19.1045, -0.2611], [23.3874, -0.2611]], [[3.9714, 0.0], [7.6833, 0.0], [12.5373, -0.1305], [16.2492, -0.1305], [20.8176, -0.2611], [26.5282, -0.5222]], [[3.9714, 0.0], [7.6833, 0.0], [12.5373, -0.1305], [16.2492, -0.1305], [18.8189, 0.1305], [21.6742, -0.9138]], [[3.9714, 0.0], [7.6833, 0.0], [12.5373, -0.1305], [16.2492, -0.1305], [14.536, -0.1305], [-2.8813, -0.2611]]]",2.3295,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,2.2526,4.0,1.7606,2.9153,3.0724,1.2529,1.7852,2.2526,"[[3.971, 0.0], [7.683, 0.0], [12.537, -0.131], [16.249, -0.131], [19.104, -0.261], [23.387, -0.261]]",ok,8.1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9c79076d8e9646c5b77fca8fbe189d64,scene-0911,42
1.4153,2.8663,4.9091,1.0192,1.8494,2.6828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.4153,2.8663,4.9091,1.0192,1.8494,2.6354,True,"[-0.1305, -0.3916, -0.1305, -0.2611]","[-76.5601, -485.5604, -4489.4738, -839197.6017]","[2.5702, -1000484.4765, -1004488.3899, -1839196.5178]","[2.635, 2.87, 3.442, 9.748]","[[[4.2569, 0.0], [8.5399, -0.1305], [12.5373, -0.1305], [16.2492, -0.1305], [20.8176, -0.1305], [24.5295, -0.2611]], [[4.2569, 0.0], [8.5399, -0.1305], [12.5373, -0.1305], [16.2492, -0.1305], [21.1032, -0.2611], [22.8163, -0.7833]], [[4.2569, 0.0], [8.5399, -0.1305], [12.5373, -0.1305], [16.2492, -0.1305], [16.2492, -0.2611], [24.244, -0.2611]], [[4.2569, 0.0], [8.5399, -0.1305], [12.5373, -0.1305], [16.2492, -0.1305], [69.6432, 0.0], [23.6729, -0.5222]]]",2.9443,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,2.6354,4.0,1.4153,2.8663,4.9091,1.0192,1.8494,2.6354,"[[4.257, 0.0], [8.54, -0.131], [12.537, -0.131], [16.249, -0.131], [20.818, -0.131], [24.53, -0.261]]",ok,9.7481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4d214e9ba19f48ec8a6e636ca8c6b1c4,scene-0911,42
1.5235,2.9382,3.8692,1.279,1.8479,2.3954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.7664,2.9382,3.8692,0.6155,1.6589,2.2694,True,"[-0.1305, -0.1305, -0.1305, -1.1097]","[-1183.8887, -5992.7457, -6286.8849, -834427.588]","[-2003312.3309, -2008121.1879, -2008415.3271, -2836556.0302]","[2.269, 2.983, 2.753, 10.396]","[[[4.828, 0.0], [10.8241, 0.0], [13.3939, -0.1305], [18.2479, -0.1305], [23.3874, -0.1305], [27.9559, -0.2611]], [[4.828, 0.0], [10.8241, 0.0], [13.3939, -0.1305], [18.2479, -0.1305], [19.1045, -0.1305], [27.9559, -0.2611]], [[4.828, 0.0], [10.8241, 0.0], [13.3939, -0.1305], [18.2479, -0.1305], [19.39, -0.1305], [29.098, 0.2611]], [[4.828, 0.0], [10.8241, 0.0], [13.3939, -0.1305], [18.2479, -0.1305], [69.6432, -0.2611], [19.39, -2.2193]]]",3.3559,0.0,0.0,0.0,0.0,0.0,0.0,False,"[1, 1, 1]",0.0,0.0,0.0,2.2694,4.0,0.7664,2.9382,3.8692,0.6155,1.6589,2.2694,"[[4.828, 0.0], [10.824, 0.0], [13.394, -0.131], [18.248, -0.131], [23.387, -0.131], [27.956, -0.261]]",ok,10.3956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2c94aa3401594d3eaa64b3f2281e369c,scene-0911,42
1.914,2.2995,2.6958,1.4679,1.8487,2.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.914,2.2995,2.6993,1.4679,1.8487,2.2412,False,"[-0.0653, -0.1958, -0.1305, -0.0653]","[-148.6177, -61.4684, -1178.6236, -10574.8222]","[3.0581, 0.6658, -1001177.1159, -1010573.3145]","[2.241, 1.79, 1.515, 3.32]","[[[4.2569, 0.0], [8.5399, -0.1305], [13.3939, -0.1305], [18.2479, -0.1305], [22.2453, -0.1305], [27.9559, -0.1305]], [[4.2569, 0.0], [8.5399, -0.1305], [13.3939, -0.1305], [18.2479, -0.1305], [23.9585, 0.0], [29.098, 0.3916]], [[4.2569, 0.0], [8.5399, -0.1305], [13.3939, -0.1305], [18.2479, -0.1305], [25.6716, -0.1305], [29.098, -0.2611]], [[4.2569, 0.0], [8.5399, -0.1305], [13.3939, -0.1305], [18.2479, -0.1305], [31.9533, -0.1305], [36.8073, 0.1305]]]",0.688,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,1.5148,4.0,1.914,2.2995,1.5537,1.4679,1.8487,1.5148,"[[4.257, 0.0], [8.54, -0.131], [13.394, -0.131], [18.248, -0.131], [22.245, -0.131], [27.956, -0.131]]",ok,3.3202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8487e4c995874bb2aeb41d6484717d10,scene-0912,42
1.3693,2.7187,3.1108,1.0264,1.7345,2.2542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.5196,2.7187,4.2528,0.6015,1.522,2.303,False,"[-0.1305, -0.1958, -0.3916, -0.0653]","[-364.7233, -436.4842, -598.2876, -742504.9042]","[3.9202, 3.3854, -1000595.4796, -1742502.0963]","[2.303, 2.448, 1.669, 8.77]","[[[4.2569, 0.0], [9.3964, 0.0], [12.5373, -0.1305], [16.8202, -0.1305], [20.8176, -0.1305], [24.8151, -0.2611]], [[4.2569, 0.0], [9.3964, 0.0], [12.5373, -0.1305], [16.8202, -0.1305], [21.1032, -0.5222], [23.6729, -0.3916]], [[4.2569, 0.0], [9.3964, 0.0], [12.5373, -0.1305], [16.8202, -0.1305], [21.9598, -0.1305], [30.2401, 0.7833]], [[4.2569, 0.0], [9.3964, 0.0], [12.5373, -0.1305], [16.8202, -0.1305], [69.6432, -0.3916], [30.2401, -0.1305]]]",2.886,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,1.6689,4.0,0.5196,2.7187,1.5898,0.6015,1.522,1.6689,"[[4.257, 0.0], [9.396, 0.0], [12.537, -0.131], [16.82, -0.131], [20.818, -0.131], [24.815, -0.261]]",ok,8.7703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8b3b8a656b4243898c2233dd936d36eb,scene-0912,42
0.7181,1.5317,1.2568,0.5486,0.9633,1.1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.7181,2.1016,1.2568,0.5486,1.1057,1.2835,False,"[-0.1305, -0.1305, -0.4569, -0.0653]","[-29.6004, -437.4318, -552.7011, -185281.5376]","[4.5949, 4.5898, 2.4564, -1185277.9504]","[1.283, 0.87, 1.246, 10.629]","[[[4.2569, 0.0], [8.5399, -0.1305], [12.5373, -0.1305], [16.2492, -0.1305], [20.8176, -0.1305], [25.9572, -0.2611]], [[4.2569, 0.0], [8.5399, -0.1305], [12.5373, -0.1305], [16.2492, -0.1305], [22.5308, -0.2611], [27.6704, -0.2611]], [[4.2569, 0.0], [8.5399, -0.1305], [12.5373, -0.1305], [16.2492, -0.1305], [21.9598, -0.1305], [25.1006, -0.9138]], [[4.2569, 0.0], [8.5399, -0.1305], [12.5373, -0.1305], [16.2492, -0.1305], [23.1019, 16.5798], [69.6432, -0.1305]]]",4.115,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,0.8696,4.0,0.7181,2.1016,0.4885,0.5486,1.1057,0.8696,"[[4.257, 0.0], [8.54, -0.131], [12.537, -0.131], [16.249, -0.131], [20.818, -0.131], [25.957, -0.261]]",ok,10.6289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f3c21d4c864e400bb9212a4db0bc8586,scene-0912,42
0.3519,0.5731,0.2554,0.49,0.45,0.4349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.6547,2.5679,0.541,0.8595,1.7241,1.3318,False,"[-0.1305, -0.1305, -0.1958, -0.1958]","[-1039.3426, -1302.839, -1963.4464, -94795.1806]","[-1001035.4305, -1001298.9268, -1001959.5343, -1094791.2685]","[1.332, 1.384, 1.592, 8.765]","[[[3.6858, 0.0], [6.5412, 0.0], [9.682, -0.1305], [13.6794, -0.1305], [20.8176, -0.1305], [24.8151, -0.2611]], [[3.6858, 0.0], [6.5412, 0.0], [9.682, -0.1305], [13.6794, -0.1305], [20.5321, 0.2611], [23.3874, -0.2611]], [[3.6858, 0.0], [6.5412, 0.0], [9.682, -0.1305], [13.6794, -0.1305], [20.5321, -0.3916], [21.9598, -0.3916]], [[3.6858, 0.0], [6.5412, 0.0], [9.682, -0.1305], [13.6794, -0.1305], [20.5321, 0.0], [69.6432, -0.3916]]]",3.1751,0.0,0.0,0.0,0.0,0.0,0.0,False,"[1, 1, 1]",0.0,0.0,0.0,1.3318,4.0,1.6547,2.5679,0.541,0.8595,1.7241,1.3318,"[[3.686, 0.0], [6.541, 0.0], [9.682, -0.131], [13.679, -0.131], [20.818, -0.131], [24.815, -0.261]]",ok,8.7649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410c44889c1f4d458a90f8dd90c31c50,scene-0912,42
3.0481,4.7997,8.7785,2.0786,3.1877,4.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.2039,3.9477,9.0667,0.1247,1.0698,3.4929,True,"[-0.0653, -0.0653, -0.4569, -0.2611]","[-1027.6274, -1343.7458, -2108.174, -4146.7326]","[-2002119.8638, -2002435.9823, -2003200.4104, -2005238.969]","[3.493, 3.16, 3.494, 2.113]","[[[4.828, 0.0], [9.3964, 0.0], [14.2505, -0.1305], [15.107, 0.0], [16.2492, -0.2611], [19.6755, -0.1305]], [[4.828, 0.0], [9.3964, 0.0], [14.2505, -0.1305], [15.107, 0.0], [17.9623, -0.1305], [19.9611, -0.1305]], [[4.828, 0.0], [9.3964, 0.0], [14.2505, -0.1305], [15.107, 0.0], [18.2479, -0.2611], [17.6768, -0.9138]], [[4.828, 0.0], [9.3964, 0.0], [14.2505, -0.1305], [15.107, 0.0], [21.1032, -0.2611], [23.1019, -0.5222]]]",0.5665,0.0,0.0,0.0,0.0,0.0,0.0,False,"[1, 1, 1]",0.0,0.0,0.0,2.1126,4.0,0.2039,3.9477,5.6388,0.1247,1.0698,2.1126,"[[4.828, 0.0], [9.396, 0.0], [14.25, -0.131], [15.107, 0.0], [16.249, -0.261], [19.676, -0.131]]",ok,3.4945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1f048fa210c64e80b9d57e3dc757702c,scene-0913,42
