base_L2@1s,base_L2@2s,base_L2@3s,base_avgL2@1s,base_avgL2@2s,base_avgL2@3s,base_coll@1s,base_coll@2s,base_coll@3s,base_cumColl@1s,base_cumColl@2s,base_cumColl@3s,base_meanColl@1s,base_meanColl@2s,base_meanColl@3s,base_status,command,got_L2@1s,got_L2@2s,got_L2@3s,got_avgL2@1s,got_avgL2@2s,got_avgL2@3s,got_beats_base,got_cand_cmd,got_cand_kin,got_cand_total,got_cand_vals,got_cand_wps,got_candidate_spread,got_coll@1s,got_coll@2s,got_coll@3s,got_cumColl@1s,got_cumColl@2s,got_cumColl@3s,got_fuse_feasible,got_fuse_n,got_meanColl@1s,got_meanColl@2s,got_meanColl@3s,got_minADE_C,got_n_candidates,got_oracle_L2@1s,got_oracle_L2@2s,got_oracle_L2@3s,got_oracle_avgL2@1s,got_oracle_avgL2@2s,got_oracle_avgL2@3s,got_pred,got_status,got_worst_candidate,mean_coll@1s,mean_coll@2s,mean_coll@3s,mean_cumColl@1s,mean_cumColl@2s,mean_cumColl@3s,mean_meanColl@1s,mean_meanColl@2s,mean_meanColl@3s,sample_token,scene,seed
1.6981,3.9592,5.6161,1.1928,2.2375,3.2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.9836,4.2427,7.3279,1.1928,2.6644,3.4311,False,"[-0.0653, -0.5222, -0.0653, -0.0]","[-323.488, -753.7669, -4918.2962, -46958.3421]","[-1004766.0929, -2005520.989, -2009685.5182, -2051725.5641]","[3.503, 3.469, 3.416, 5.634]","[[[3.4003, 0.0], [5.6846, 0.0], [7.1122, -0.0653], [10.8241, -0.0653], [14.2505, -0.1305], [17.3913, -0.1305]], [[3.4003, 0.0], [5.6846, 0.0], [7.1122, -0.0653], [10.8241, -0.0653], [15.3926, 0.1305], [16.5347, 1.0444]], [[3.4003, 0.0], [5.6846, 0.0], [7.1122, -0.0653], [10.8241, -0.0653], [17.3913, -0.3916], [14.8215, -0.1305]], [[3.4003, 0.0], [5.6846, 0.0], [7.1122, -0.0653], [10.8241, -0.0653], [20.2466, 0.1305], [1.1161, 0.0]]]",0.9409,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,3.4161,4.0,1.9836,4.2427,8.1853,1.1928,2.6644,3.4161,"[[3.4, 0.0], [5.685, 0.0], [7.112, -0.065], [10.824, -0.065], [16.392, 0.0], [15.678, -0.065]]",ok,5.6343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0a2daeb2d41147fc9fda982ce9783bf8,scene-0910,42
2.3138,4.285,6.6425,1.688,2.8788,4.1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.3138,4.285,6.9281,1.5453,2.2364,3.5033,True,"[-0.0653, -0.1305, -0.1305, -0.0653]","[-1132.5564, -1352.1195, -1721.0968, -9175.0366]","[-2007911.3326, -2008130.8957, -2008499.873, -2015953.8128]","[4.098, 3.622, 3.385, 2.438]","[[[3.4003, 0.0], [5.9701, 0.0], [10.8241, -0.0653], [12.2517, -0.1305], [13.6794, -0.1305], [16.2492, -0.1305]], [[3.4003, 0.0], [5.9701, 0.0], [10.8241, -0.0653], [12.2517, -0.1305], [15.107, -0.1305], [17.6768, -0.2611]], [[3.4003, 0.0], [5.9701, 0.0], [10.8241, -0.0653], [12.2517, -0.1305], [15.9636, -0.2611], [18.2479, -0.2611]], [[3.4003, 0.0], [5.9701, 0.0], [10.8241, -0.0653], [12.2517, -0.1305], [20.2466, 0.0], [19.6755, 0.1305]]]",0.6044,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,2.4382,4.0,2.3138,4.285,5.2228,1.5453,2.2364,2.4382,"[[3.4, 0.0], [5.97, 0.0], [10.824, -0.065], [12.252, -0.131], [15.535, -0.131], [17.962, -0.196]]",ok,4.0981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72359f16eac8449b96dc406f28c93e0d,scene-0910,42
3.5488,6.3437,10.5951,2.3699,3.9061,5.8122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.6933,6.6382,5.9069,1.3707,2.8726,4.1756,True,"[-0.0653, -0.1305, -0.0653, -0.0653]","[-1374.9599, -1709.1163, -2551.7044, -3530.4191]","[-2206473.6076, -2206807.764, -2207650.3521, -2208629.0667]","[5.123, 5.031, 3.468, 3.158]","[[[3.2576, 0.0], [6.9694, 0.0], [10.9669, 0.0], [10.8241, -0.2611], [12.8228, -0.1305], [15.3926, -0.1305]], [[3.2576, 0.0], [6.9694, 0.0], [10.9669, 0.0], [10.8241, -0.2611], [11.6807, -0.1305], [17.1058, -0.2611]], [[3.2576, 0.0], [6.9694, 0.0], [10.9669, 0.0], [10.8241, -0.2611], [15.107, 0.1305], [23.1019, -0.1305]], [[3.2576, 0.0], [6.9694, 0.0], [10.9669, 0.0], [10.8241, -0.2611], [14.8215, -0.2611], [25.9572, -0.1305]]]",0.8894,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,3.1575,4.0,1.6933,6.6382,0.7818,1.3707,2.8726,3.1575,"[[3.258, 0.0], [6.969, 0.0], [10.967, 0.0], [10.824, -0.261], [13.822, -0.131], [20.104, -0.131]]",ok,5.1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d056b9bdd56f44669540c6c323042d30,scene-0911,42
0.8964,2.9153,6.2233,0.6788,1.4982,2.8705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.3281,3.6817,7.0661,0.9656,1.7622,3.2116,False,"[-0.2611, -0.4569, -0.1305, -0.1305]","[-17621.9447, -20941.5833, -21485.3541, -24141.4904]","[-1596299.6048, -1599619.2434, -1600163.0142, -1602819.1505]","[2.237, 3.382, 3.047, 8.182]","[[[4.1141, 0.0], [8.1116, -0.0653], [12.8228, -0.1305], [22.8163, -0.1958], [20.8176, -0.2611], [26.5282, -0.5222]], [[4.1141, 0.0], [8.1116, -0.0653], [12.8228, -0.1305], [22.8163, -0.1958], [18.8189, 0.1305], [21.6742, -0.9138]], [[4.1141, 0.0], [8.1116, -0.0653], [12.8228, -0.1305], [22.8163, -0.1958], [19.1045, -0.2611], [23.3874, -0.2611]], [[4.1141, 0.0], [8.1116, -0.0653], [12.8228, -0.1305], [22.8163, -0.1958], [14.536, -0.1305], [-2.8813, -0.2611]]]",2.3295,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,2.2372,4.0,1.3281,3.6817,3.0724,0.9656,1.7622,2.2372,"[[4.114, 0.0], [8.112, -0.065], [12.823, -0.131], [22.816, -0.196], [18.962, -0.196], [22.531, -0.392]]",ok,8.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9c79076d8e9646c5b77fca8fbe189d64,scene-0911,42
1.4153,2.8663,4.9091,1.0192,1.8494,2.6828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,9.2922,29.2636,5.4717,4.8869,16.3107,12.3454,False,"[-0.3916, -0.1305, -0.1305, -0.2611]","[-158645.6373, -169535.9231, -238246.43, -308647.8903]","[-4036059.0726, -4046949.3584, -4115659.8652, -4186061.3256]","[12.511, 12.276, 13.083, 19.389]","[[[4.3997, 0.0], [19.2472, -0.1305], [41.233, -0.1305], [48.3713, -0.1305], [21.1032, -0.2611], [22.8163, -0.7833]], [[4.3997, 0.0], [19.2472, -0.1305], [41.233, -0.1305], [48.3713, -0.1305], [20.8176, -0.1305], [24.5295, -0.2611]], [[4.3997, 0.0], [19.2472, -0.1305], [41.233, -0.1305], [48.3713, -0.1305], [16.2492, -0.2611], [24.244, -0.2611]], [[4.3997, 0.0], [19.2472, -0.1305], [41.233, -0.1305], [48.3713, -0.1305], [69.6432, 0.0], [23.6729, -0.5222]]]",2.9443,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,12.2763,4.0,9.2922,29.2636,4.9091,4.8869,16.3107,12.2763,"[[4.4, 0.0], [19.247, -0.131], [41.233, -0.131], [48.371, -0.131], [20.96, -0.196], [23.958, -0.392]]",ok,19.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4d214e9ba19f48ec8a6e636ca8c6b1c4,scene-0911,42
1.5235,2.9382,3.8692,1.279,1.8479,2.3954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.4777,2.9382,3.8692,0.4003,1.3888,2.4223,False,"[-0.1305, -0.1305, -0.1305, -1.1097]","[-4958.7496, -5495.158, -5925.596, -891753.1627]","[-2973266.2801, -2973802.6884, -2974233.1264, -3860060.6931]","[2.089, 2.803, 2.573, 10.216]","[[[4.9707, 0.0], [10.5386, -0.1305], [17.6768, -0.1305], [18.2479, -0.1305], [23.3874, -0.1305], [27.9559, -0.2611]], [[4.9707, 0.0], [10.5386, -0.1305], [17.6768, -0.1305], [18.2479, -0.1305], [19.1045, -0.1305], [27.9559, -0.2611]], [[4.9707, 0.0], [10.5386, -0.1305], [17.6768, -0.1305], [18.2479, -0.1305], [19.39, -0.1305], [29.098, 0.2611]], [[4.9707, 0.0], [10.5386, -0.1305], [17.6768, -0.1305], [18.2479, -0.1305], [69.6432, -0.2611], [19.39, -2.2193]]]",3.3559,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 3, 4]",0.0,0.0,0.0,2.0893,4.0,0.4777,2.9382,3.8692,0.4003,1.3888,2.0893,"[[4.971, 0.0], [10.539, -0.131], [17.677, -0.131], [18.248, -0.131], [21.389, -0.131], [27.956, -0.261]]",ok,10.2155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2c94aa3401594d3eaa64b3f2281e369c,scene-0911,42
1.914,2.2995,2.6958,1.4679,1.8487,2.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.9429,2.0189,1.5767,0.9114,1.2151,1.2045,True,"[-0.1958, -0.0653, -0.1305, -0.0653]","[-1431.8246, -1506.1581, -2589.5486, -12175.811]","[-2954744.9999, -2954819.3334, -2955902.7238, -2965488.9863]","[1.368, 1.819, 1.092, 2.898]","[[[4.3997, 0.0], [11.3952, -0.1305], [14.536, -0.1305], [18.5334, -0.0653], [23.9585, 0.0], [29.098, 0.3916]], [[4.3997, 0.0], [11.3952, -0.1305], [14.536, -0.1305], [18.5334, -0.0653], [22.2453, -0.1305], [27.9559, -0.1305]], [[4.3997, 0.0], [11.3952, -0.1305], [14.536, -0.1305], [18.5334, -0.0653], [25.6716, -0.1305], [29.098, -0.2611]], [[4.3997, 0.0], [11.3952, -0.1305], [14.536, -0.1305], [18.5334, -0.0653], [31.9533, -0.1305], [36.8073, 0.1305]]]",0.688,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,1.0924,4.0,0.9429,2.0189,1.5537,0.9114,1.2151,1.0924,"[[4.4, 0.0], [11.395, -0.131], [14.536, -0.131], [18.533, -0.065], [24.815, -0.131], [29.098, 0.0]]",ok,2.8979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8487e4c995874bb2aeb41d6484717d10,scene-0912,42
1.3693,2.7187,3.1108,1.0264,1.7345,2.2542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.9406,3.7179,1.5431,0.812,1.6635,1.8264,True,"[-0.1305, -0.1958, -0.3916, -0.0653]","[-706.9931, -1182.5924, -956.5226, -786370.1655]","[-1863195.6383, -1863196.1743, -2864153.2735, -3649566.9164]","[2.397, 2.542, 1.763, 8.865]","[[[4.2569, 0.0], [8.9682, -0.0653], [13.3939, -0.0653], [15.8209, -0.1305], [20.8176, -0.1305], [24.8151, -0.2611]], [[4.2569, 0.0], [8.9682, -0.0653], [13.3939, -0.0653], [15.8209, -0.1305], [21.1032, -0.5222], [23.6729, -0.3916]], [[4.2569, 0.0], [8.9682, -0.0653], [13.3939, -0.0653], [15.8209, -0.1305], [21.9598, -0.1305], [30.2401, 0.7833]], [[4.2569, 0.0], [8.9682, -0.0653], [13.3939, -0.0653], [15.8209, -0.1305], [69.6432, -0.3916], [30.2401, -0.1305]]]",2.886,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,1.7632,4.0,0.9406,3.7179,1.5898,0.812,1.6635,1.7632,"[[4.257, 0.0], [8.968, -0.065], [13.394, -0.065], [15.821, -0.131], [21.531, -0.261], [27.528, -0.196]]",ok,8.8646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8b3b8a656b4243898c2233dd936d36eb,scene-0912,42
0.7181,1.5317,1.2568,0.5486,0.9633,1.1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.0312,0.6807,0.4187,0.0659,0.7233,0.6547,True,"[-0.1305, -0.4569, -0.1305, -0.0653]","[-1303.9113, -1396.5627, -2087.3572, -196324.2858]","[-1670098.2313, -1670190.8827, -1670881.6773, -1865118.6058]","[0.615, 0.991, 1.029, 10.374]","[[[4.5424, 0.0], [9.2537, -0.1305], [11.6807, -0.1305], [17.6768, -0.1305], [22.5308, -0.2611], [27.6704, -0.2611]], [[4.5424, 0.0], [9.2537, -0.1305], [11.6807, -0.1305], [17.6768, -0.1305], [21.9598, -0.1305], [25.1006, -0.9138]], [[4.5424, 0.0], [9.2537, -0.1305], [11.6807, -0.1305], [17.6768, -0.1305], [20.8176, -0.1305], [25.9572, -0.2611]], [[4.5424, 0.0], [9.2537, -0.1305], [11.6807, -0.1305], [17.6768, -0.1305], [23.1019, 16.5798], [69.6432, -0.1305]]]",4.115,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 3, 4]",0.0,0.0,0.0,0.6146,4.0,0.0312,0.6807,0.4885,0.0659,0.7233,0.6146,"[[4.542, 0.0], [9.254, -0.131], [11.681, -0.131], [17.677, -0.131], [22.245, -0.131], [26.814, -0.261]]",ok,10.3739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f3c21d4c864e400bb9212a4db0bc8586,scene-0912,42
0.3519,0.5731,0.2554,0.49,0.45,0.4349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.0909,0.5751,0.1839,0.2882,0.3852,0.336,True,"[-0.1305, -0.1305, -0.1958, -0.1958]","[-12.1643, -63.8374, -118.3125, -112833.3272]","[-417421.4228, -417421.4238, -417423.425, -1530256.3284]","[0.439, 0.491, 0.699, 7.872]","[[[4.1141, 0.0], [8.2543, -0.1305], [12.68, -0.1305], [16.8202, -0.1958], [20.8176, -0.1305], [24.8151, -0.2611]], [[4.1141, 0.0], [8.2543, -0.1305], [12.68, -0.1305], [16.8202, -0.1958], [20.5321, 0.2611], [23.3874, -0.2611]], [[4.1141, 0.0], [8.2543, -0.1305], [12.68, -0.1305], [16.8202, -0.1958], [20.5321, -0.3916], [21.9598, -0.3916]], [[4.1141, 0.0], [8.2543, -0.1305], [12.68, -0.1305], [16.8202, -0.1958], [20.5321, 0.0], [69.6432, -0.3916]]]",3.1751,0.0,0.0,0.0,0.0,0.0,0.0,True,"[4, 4, 4]",0.0,0.0,0.0,0.4392,4.0,0.0909,0.5751,0.541,0.2882,0.3852,0.4392,"[[4.114, 0.0], [8.254, -0.131], [12.68, -0.131], [16.82, -0.196], [20.532, -0.065], [24.101, -0.326]]",ok,7.8723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410c44889c1f4d458a90f8dd90c31c50,scene-0912,42
3.0481,4.7997,8.7785,2.0786,3.1877,4.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.9085,4.373,8.9207,0.7236,2.6176,4.1911,True,"[-0.0653, -0.4569, -0.2611, -0.0653]","[-2124.4001, -2505.3211, -2627.2641, -3128.7509]","[-2571001.1634, -2571382.0844, -2571504.0275, -2572005.5142]","[4.192, 4.526, 3.144, 4.525]","[[[4.2569, 0.0], [8.6826, 0.0], [9.682, -0.1305], [14.6787, -0.0653], [17.9623, -0.1305], [19.9611, -0.1305]], [[4.2569, 0.0], [8.6826, 0.0], [9.682, -0.1305], [14.6787, -0.0653], [18.2479, -0.2611], [17.6768, -0.9138]], [[4.2569, 0.0], [8.6826, 0.0], [9.682, -0.1305], [14.6787, -0.0653], [21.1032, -0.2611], [23.1019, -0.5222]], [[4.2569, 0.0], [8.6826, 0.0], [9.682, -0.1305], [14.6787, -0.0653], [16.2492, -0.2611], [19.6755, -0.1305]]]",0.5665,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,3.1445,4.0,0.9085,4.373,5.6388,0.7236,2.6176,3.1445,"[[4.257, 0.0], [8.683, 0.0], [9.682, -0.131], [14.679, -0.065], [18.105, -0.261], [19.818, -0.326]]",ok,4.5264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1f048fa210c64e80b9d57e3dc757702c,scene-0913,42
3.3842,5.6013,9.805,2.3432,3.6751,5.1757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.6717,1.4613,7.6786,1.5583,2.1406,3.4238,True,"[-0.1305, -0.0653, -0.3264, -0.4569]","[-6904.7422, -11534.527, -101766.0749, -753409.2478]","[-2345246.2884, -2349876.0731, -2440107.621, -3091750.794]","[4.058, 4.296, 5.026, 9.935]","[[[3.5431, 0.0], [8.2543, 0.0], [10.9669, -0.0653], [18.3906, -0.1305], [18.2479, -0.1305], [20.5321, -0.2611]], [[3.5431, 0.0], [8.2543, 0.0], [10.9669, -0.0653], [18.3906, -0.1305], [16.5347, -0.2611], [20.8176, -0.1305]], [[3.5431, 0.0], [8.2543, 0.0], [10.9669, -0.0653], [18.3906, -0.1305], [39.9481, 0.0], [23.3874, 0.6527]], [[3.5431, 0.0], [8.2543, 0.0], [10.9669, -0.0653], [18.3906, -0.1305], [69.6432, -0.2611], [23.6729, 0.9138]]]",2.3974,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,4.0576,4.0,1.6717,1.4613,9.234,1.5583,2.1406,4.0576,"[[3.543, 0.0], [8.254, 0.0], [10.967, -0.065], [18.391, -0.131], [29.098, -0.196], [22.103, 0.261]]",ok,9.9345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4083ba541c6149779624c5d5203925ad,scene-0913,42
1.7797,3.4702,5.2463,1.3198,2.2287,3.0092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.7797,1.6261,5.8169,1.4624,8.1816,6.5065,False,"[-0.1305, -0.0, -0.1305, -0.0653]","[-455688.9362, -471554.8939, -529441.1203, -1612468.9531]","[-3173093.113, -3188959.0707, -3246845.2971, -4329873.1299]","[6.978, 5.981, 8.164, 14.008]","[[[3.9714, 0.0], [8.5399, -0.1305], [43.5173, -0.2611], [18.6762, -0.3264], [20.8176, -0.2611], [24.8151, -0.2611]], [[3.9714, 0.0], [8.5399, -0.1305], [43.5173, -0.2611], [18.6762, -0.3264], [23.3874, -0.2611], [28.2414, 0.0]], [[3.9714, 0.0], [8.5399, -0.1305], [43.5173, -0.2611], [18.6762, -0.3264], [26.8138, -0.6527], [15.9636, -0.2611]], [[3.9714, 0.0], [8.5399, -0.1305], [43.5173, -0.2611], [18.6762, -0.3264], [69.6432, -0.6527], [23.6729, -0.1305]]]",3.1145,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,5.9806,4.0,1.7797,1.6261,1.8299,1.4624,8.1816,5.9806,"[[3.971, 0.0], [8.54, -0.131], [43.517, -0.261], [18.676, -0.326], [25.101, -0.457], [24.244, -0.196]]",ok,14.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51bbacdcf4c94b8c977ab36f1f0c9e1b,scene-0913,42
0.5047,1.1371,0.6807,0.3898,0.5152,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.0778,0.1681,3.1119,0.1062,0.1664,0.6758,False,"[-0.1305, -0.5875, -8.2899, -0.3264]","[-92.5849, -628.773, -17250.9972, -30824.9248]","[-527065.2883, -1527695.6488, -1544317.8731, -1557891.8006]","[0.263, 0.48, 3.877, 3.312]","[[[4.3997, 0.0], [9.1109, -0.1305], [13.2511, -0.1305], [16.963, -0.3264], [21.6742, -0.2611], [25.9572, -0.2611]], [[4.3997, 0.0], [9.1109, -0.1305], [13.2511, -0.1305], [16.963, -0.3264], [19.9611, -0.5222], [26.8138, -1.1749]], [[4.3997, 0.0], [9.1109, -0.1305], [13.2511, -0.1305], [16.963, -0.3264], [15.6781, -0.2611], [19.6755, -16.5798]], [[4.3997, 0.0], [9.1109, -0.1305], [13.2511, -0.1305], [16.963, -0.3264], [25.6716, -1.0444], [11.3952, 0.6527]]]",1.6258,0.0,0.0,0.0,0.0,0.0,0.0,True,"[4, 4, 4]",0.0,0.0,0.0,0.2628,4.0,0.0778,0.1681,0.317,0.1062,0.1664,0.2628,"[[4.4, 0.0], [9.111, -0.131], [13.251, -0.131], [16.963, -0.326], [20.818, -0.392], [22.816, -0.718]]",ok,3.8774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10304c813c9d47a8a560f6859dc14b17,scene-0913,42
1.1302,3.0222,4.9145,0.7939,1.6884,2.5913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.5844,1.0157,4.4583,0.5887,1.1154,1.8549,True,"[-1.5666, -1.5013, -1.0444, -8.2899]","[-2834.6895, -5411.6345, -43865.0276, -979367.6513]","[-1506674.9333, -1509251.8783, -1547705.2714, -2483207.8951]","[2.176, 2.086, 4.044, 12.289]","[[[2.972, -0.0653], [6.5411, -0.3264], [8.3971, -0.718], [13.5366, -1.3055], [14.2505, -2.0888], [17.3913, -3.1332]], [[2.972, -0.0653], [6.5411, -0.3264], [8.3971, -0.718], [13.5366, -1.3055], [20.8176, -3.0026], [18.8189, -3.0026]], [[2.972, -0.0653], [6.5411, -0.3264], [8.3971, -0.718], [13.5366, -1.3055], [13.1083, -12.9244], [15.107, -2.0888]], [[2.972, -0.0653], [6.5411, -0.3264], [8.3971, -0.718], [13.5366, -1.3055], [69.6432, -1.9582], [17.6768, 16.5798]]]",4.1962,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,2.0857,4.0,0.5844,1.0157,3.7844,0.5887,1.1154,2.0857,"[[2.972, -0.065], [6.541, -0.326], [8.397, -0.718], [13.537, -1.305], [17.534, -2.546], [17.534, -2.546]]",ok,12.2895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f8de6e9a14d34f2791c21a07ce5d47c5,scene-0914,42
1.7749,1.2874,1.6787,1.1474,1.2759,1.5783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.2049,2.0006,1.9671,0.8624,1.1328,1.6023,False,"[-0.0653, -0.3916, -0.1305, -0.0653]","[-99.035, -1888.2878, -2410.7554, -11841.0557]","[-251519.5138, -1253409.3952, -1253931.8628, -1263362.163]","[1.53, 1.932, 1.959, 3.113]","[[[3.1148, 0.0], [5.9701, -0.1305], [9.2537, -0.0653], [11.5379, -0.1305], [14.2505, -0.1305], [18.2479, -0.1305]], [[3.1148, 0.0], [5.9701, -0.1305], [9.2537, -0.0653], [11.5379, -0.1305], [11.9662, 0.0], [18.2479, -0.7833]], [[3.1148, 0.0], [5.9701, -0.1305], [9.2537, -0.0653], [11.5379, -0.1305], [15.9636, -0.1305], [13.9649, -0.2611]], [[3.1148, 0.0], [5.9701, -0.1305], [9.2537, -0.0653], [11.5379, -0.1305], [13.3939, -0.1305], [30.8112, -0.1305]]]",0.5902,0.0,0.0,0.0,0.0,0.0,0.0,True,"[3, 4, 4]",0.0,0.0,0.0,1.5305,4.0,1.2049,2.0006,1.9641,0.8624,1.1328,1.5305,"[[3.115, 0.0], [5.97, -0.131], [9.254, -0.065], [11.538, -0.131], [13.822, -0.131], [18.248, -0.196]]",ok,3.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aa448108d99f49fc9df2da05914f8ad4,scene-0914,42
0.302,0.0718,1.2559,0.3274,0.3568,0.5867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.0495,0.2302,0.1989,0.0599,0.2704,0.6688,False,"[-0.0653, -0.1305, -0.0653, -0.0]","[-423.359, -2654.2774, -4953.5597, -8027.9307]","[-1285483.7869, -2288139.3393, -2290438.6216, -2293512.9926]","[0.529, 0.879, 2.355, 1.347]","[[[2.5437, 0.0], [4.828, 0.0], [8.2543, -0.1305], [9.3964, -0.0653], [11.1096, -0.1305], [12.5373, -0.1305]], [[2.5437, 0.0], [4.828, 0.0], [8.2543, -0.1305], [9.3964, -0.0653], [14.536, -0.1305], [15.3926, -0.2611]], [[2.5437, 0.0], [4.828, 0.0], [8.2543, -0.1305], [9.3964, -0.0653], [17.3913, -0.1305], [21.3887, 0.1305]], [[2.5437, 0.0], [4.828, 0.0], [8.2543, -0.1305], [9.3964, -0.0653], [14.8215, -0.3916], [9.682, 0.0]]]",0.6863,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,0.5291,4.0,0.0495,0.2302,1.2559,0.0599,0.2704,0.5291,"[[2.544, 0.0], [4.828, 0.0], [8.254, -0.131], [9.396, -0.065], [14.679, -0.131], [13.965, -0.065]]",ok,2.3547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39ac0d94ecaa4c32a779975bad9502df,scene-0914,42
0.1809,0.5246,3.2302,0.1996,0.4067,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.876,7.8233,3.8059,0.6892,2.4004,2.4101,False,"[-0.5875, -3.1985, -0.8486, -1.0444]","[-15386.9602, -23723.2548, -32606.0999, -35979.3421]","[-1777226.3416, -1785562.6362, -1794445.4814, -1797818.7236]","[2.997, 3.716, 2.121, 2.529]","[[[2.2582, 0.1305], [4.3997, 0.4569], [5.6846, 0.6527], [7.6833, 8.8121], [11.3952, 5.4831], [11.6807, 1.1749]], [[2.2582, 0.1305], [4.3997, 0.4569], [5.6846, 0.6527], [7.6833, 8.8121], [8.8254, 1.9582], [17.1058, -6.3969]], [[2.2582, 0.1305], [4.3997, 0.4569], [5.6846, 0.6527], [7.6833, 8.8121], [9.1109, 0.7833], [10.5386, 1.6971]], [[2.2582, 0.1305], [4.3997, 0.4569], [5.6846, 0.6527], [7.6833, 8.8121], [8.2543, 0.5222], [13.3939, 2.0888]]]",0.5928,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,2.1213,4.0,0.876,7.8233,1.803,0.6892,2.4004,2.1213,"[[2.258, 0.131], [4.4, 0.457], [5.685, 0.653], [7.683, 8.812], [8.968, 1.371], [12.537, 1.436]]",ok,3.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98605ed784f7455bb52d1994cdbaaaac,scene-0914,42
